GL,Br,Statutory_GL,Statutory_Type,Transaction_Type,Headers
4128,NULL,628-02,Expense,RCR,NULL
4128,NULL,628-02,Expense,RDCS,NULL
4128,NULL,628-02,Expense,RIN,NULL
4128,NULL,628-02,Expense,XOIP,NULL
4128,NULL,628-02,Expense,XOIR,NULL
4128,NULL,628-02,Expense,XRCR,NULL
4128,NULL,628-02,Expense,XRIN,NULL
4128,NULL,704-02,Revenue,ICR,NULL
4128,NULL,704-02,Revenue,INV,NULL
4128,NULL,704-02,Revenue,XICR,NULL
4128,NULL,704-02,Revenue,XINV,NULL
4129,NULL,628-02,Expense,CADJ,NULL
4129,NULL,628-02,Expense,CLH,NULL
4129,NULL,628-02,Expense,IV,NULL
4129,NULL,628-02,Expense,JOE,NULL
4129,NULL,628-02,Expense,JOV,NULL
4129,NULL,628-02,Expense,OUPA,NULL
4129,NULL,628-02,Expense,RCR,NULL
4129,NULL,628-02,Expense,RDCS,NULL
4129,NULL,628-02,Expense,RIN,NULL
4129,NULL,628-02,Expense,RRD,NULL
4129,NULL,628-02,Expense,XOIP,NULL
4129,NULL,628-02,Expense,XOIR,NULL
4129,NULL,628-02,Expense,XRCR,NULL
4129,NULL,628-02,Expense,XRIN,NULL
4129,NULL,628-02,Expense,YEND,NULL
4129,NULL,704-02,Revenue,ICR,NULL
4129,NULL,704-02,Revenue,INV,NULL
4129,NULL,704-02,Revenue,XICR,NULL
4129,NULL,704-02,Revenue,XINV,NULL
4136,NULL,767,Revenue,RCR,NULL
4136,NULL,767,Revenue,RIN,NULL
4136,NULL,767,Revenue,XRCR,NULL
4136,NULL,767,Revenue,XRIN,NULL
4137,NULL,767,Revenue,RCR,NULL
4137,NULL,767,Revenue,RIN,NULL
4137,NULL,767,Revenue,XRCR,NULL
4137,NULL,767,Revenue,XRIN,NULL
4138,NULL,767,Revenue,RCR,NULL
4138,NULL,767,Revenue,RIN,NULL
4138,NULL,767,Revenue,XRCR,NULL
4138,NULL,767,Revenue,XRIN,NULL
4140,NULL,628-05,Expense,CADJ,NULL
4140,NULL,628-05,Expense,CLH,NULL
4140,NULL,628-05,Expense,IV,NULL
4140,NULL,628-05,Expense,JOE,NULL
4140,NULL,628-05,Expense,JOV,NULL
4140,NULL,628-05,Expense,OUPA,NULL
4140,NULL,628-05,Expense,RCR,NULL
4140,NULL,628-05,Expense,RDCS,NULL
4140,NULL,628-05,Expense,RIN,NULL
4140,NULL,628-05,Expense,RRD,NULL
4140,NULL,628-05,Expense,XOIP,NULL
4140,NULL,628-05,Expense,XOIR,NULL
4140,NULL,628-05,Expense,XRCR,NULL
4140,NULL,628-05,Expense,XRIN,NULL
4140,NULL,628-05,Expense,YEND,NULL
4140,NULL,704-05,Revenue,ICR,NULL
4140,NULL,704-05,Revenue,INV,NULL
4140,NULL,704-05,Revenue,XICR,NULL
4140,NULL,704-05,Revenue,XINV,NULL
4141,NULL,628-05,Expense,CADJ,NULL
4141,NULL,628-05,Expense,CLH,NULL
4141,NULL,628-05,Expense,IV,NULL
4141,NULL,628-05,Expense,JOE,NULL
4141,NULL,628-05,Expense,JOV,NULL
4141,NULL,628-05,Expense,OUPA,NULL
4141,NULL,628-05,Expense,RCR,NULL
4141,NULL,628-05,Expense,RDCS,NULL
4141,NULL,628-05,Expense,RIN,NULL
4141,NULL,628-05,Expense,RRD,NULL
4141,NULL,628-05,Expense,XOIP,NULL
4141,NULL,628-05,Expense,XOIR,NULL
4141,NULL,628-05,Expense,XRCR,NULL
4141,NULL,628-05,Expense,XRIN,NULL
4141,NULL,628-05,Expense,YEND,NULL
4141,NULL,704-05,Revenue,DEP,NULL
4141,NULL,704-05,Revenue,ICR,NULL
4141,NULL,704-05,Revenue,INV,NULL
4141,NULL,704-05,Revenue,XICR,NULL
4141,NULL,704-05,Revenue,XINV,NULL
4142,NULL,628-05,Expense,CADJ,NULL
4142,NULL,628-05,Expense,CLH,NULL
4142,NULL,628-05,Expense,IV,NULL
4142,NULL,628-05,Expense,JOV,NULL
4142,NULL,628-05,Expense,OUPA,NULL
4142,NULL,628-05,Expense,RCR,NULL
4142,NULL,628-05,Expense,RDCS,NULL
4142,NULL,628-05,Expense,RIN,NULL
4142,NULL,628-05,Expense,XOIP,NULL
4142,NULL,628-05,Expense,XOIR,NULL
4142,NULL,628-05,Expense,XRCR,NULL
4142,NULL,628-05,Expense,XRIN,NULL
4142,NULL,704-05,Revenue,ICR,NULL
4142,NULL,704-05,Revenue,INV,NULL
4142,NULL,704-05,Revenue,XICR,NULL
4142,NULL,704-05,Revenue,XINV,NULL
4143,NULL,628-05,Expense,B2BT,NULL
4143,NULL,628-05,Expense,CADJ,NULL
4143,NULL,628-05,Expense,CLH,NULL
4143,NULL,628-05,Expense,IV,NULL
4143,NULL,628-05,Expense,JOE,NULL
4143,NULL,628-05,Expense,JOV,NULL
4143,NULL,628-05,Expense,OUPA,NULL
4143,NULL,628-05,Expense,PMT,NULL
4143,NULL,628-05,Expense,RCR,NULL
4143,NULL,628-05,Expense,RDCS,NULL
4143,NULL,628-05,Expense,RIN,NULL
4143,NULL,628-05,Expense,RRD,NULL
4143,NULL,628-05,Expense,XOIP,NULL
4143,NULL,628-05,Expense,XOIR,NULL
4143,NULL,628-05,Expense,XRCR,NULL
4143,NULL,628-05,Expense,XRIN,NULL
4143,NULL,628-05,Expense,YEND,NULL
4143,NULL,704-05,Revenue,ICR,NULL
4143,NULL,704-05,Revenue,INV,NULL
4143,NULL,704-05,Revenue,XICR,NULL
4143,NULL,704-05,Revenue,XINV,NULL
4144,NULL,628-05,Expense,RCR,NULL
4144,NULL,628-05,Expense,RIN,NULL
4144,NULL,628-05,Expense,XRCR,NULL
4144,NULL,628-05,Expense,XRIN,NULL
4144,NULL,704-05,Revenue,ICR,NULL
4144,NULL,704-05,Revenue,INV,NULL
4144,NULL,704-05,Revenue,XICR,NULL
4144,NULL,704-05,Revenue,XINV,NULL
4145,NULL,628-05,Expense,CADJ,NULL
4145,NULL,628-05,Expense,CLH,NULL
4145,NULL,628-05,Expense,IV,NULL
4145,NULL,628-05,Expense,JOV,NULL
4145,NULL,628-05,Expense,OUPA,NULL
4145,NULL,628-05,Expense,RCR,NULL
4145,NULL,628-05,Expense,RDCS,NULL
4145,NULL,628-05,Expense,RIN,NULL
4145,NULL,628-05,Expense,XOIP,NULL
4145,NULL,628-05,Expense,XOIR,NULL
4145,NULL,628-05,Expense,XRCR,NULL
4145,NULL,628-05,Expense,XRIN,NULL
4145,NULL,704-05,Revenue,ICR,NULL
4145,NULL,704-05,Revenue,INV,NULL
4145,NULL,704-05,Revenue,XICR,NULL
4145,NULL,704-05,Revenue,XINV,NULL
4146,NULL,628-05,Expense,CADJ,NULL
4146,NULL,628-05,Expense,CLH,NULL
4146,NULL,628-05,Expense,IV,NULL
4146,NULL,628-05,Expense,JOV,NULL
4146,NULL,628-05,Expense,OUPA,NULL
4146,NULL,628-05,Expense,RCR,NULL
4146,NULL,628-05,Expense,RDCS,NULL
4146,NULL,628-05,Expense,RIN,NULL
4146,NULL,628-05,Expense,XOIP,NULL
4146,NULL,628-05,Expense,XOIR,NULL
4146,NULL,628-05,Expense,XRCR,NULL
4146,NULL,628-05,Expense,XRIN,NULL
4146,NULL,704-05,Revenue,ICR,NULL
4146,NULL,704-05,Revenue,INV,NULL
4146,NULL,704-05,Revenue,XICR,NULL
4146,NULL,704-05,Revenue,XINV,NULL
4147,NULL,628-05,Expense,RCR,NULL
4147,NULL,628-05,Expense,RIN,NULL
4147,NULL,628-05,Expense,XRCR,NULL
4147,NULL,628-05,Expense,XRIN,NULL
4147,NULL,704-05,Revenue,ICR,NULL
4147,NULL,704-05,Revenue,INV,NULL
4147,NULL,704-05,Revenue,XICR,NULL
4147,NULL,704-05,Revenue,XINV,NULL
4148,NULL,628-05,Expense,CADJ,NULL
4148,NULL,628-05,Expense,CLH,NULL
4148,NULL,628-05,Expense,IV,NULL
4148,NULL,628-05,Expense,JOV,NULL
4148,NULL,628-05,Expense,OUPA,NULL
4148,NULL,628-05,Expense,RCR,NULL
4148,NULL,628-05,Expense,RDCS,NULL
4148,NULL,628-05,Expense,RIN,NULL
4148,NULL,628-05,Expense,XOIP,NULL
4148,NULL,628-05,Expense,XOIR,NULL
4148,NULL,628-05,Expense,XRCR,NULL
4148,NULL,628-05,Expense,XRIN,NULL
4148,NULL,704-05,Revenue,ICR,NULL
4148,NULL,704-05,Revenue,INV,NULL
4148,NULL,704-05,Revenue,XICR,NULL
4148,NULL,704-05,Revenue,XINV,NULL
4149,NULL,628-05,Expense,CADJ,NULL
4149,NULL,628-05,Expense,CLH,NULL
4149,NULL,628-05,Expense,IV,NULL
4149,NULL,628-05,Expense,JOE,NULL
4149,NULL,628-05,Expense,JOV,NULL
4149,NULL,628-05,Expense,OUPA,NULL
4149,NULL,628-05,Expense,RCR,NULL
4149,NULL,628-05,Expense,RDCS,NULL
4149,NULL,628-05,Expense,RIN,NULL
4149,NULL,628-05,Expense,RRD,NULL
4149,NULL,628-05,Expense,XOIP,NULL
4149,NULL,628-05,Expense,XOIR,NULL
4149,NULL,628-05,Expense,XRCR,NULL
4149,NULL,628-05,Expense,XRIN,NULL
4149,NULL,628-05,Expense,YEND,NULL
4149,NULL,704-05,Revenue,ICR,NULL
4149,NULL,704-05,Revenue,INV,NULL
4149,NULL,704-05,Revenue,XICR,NULL
4149,NULL,704-05,Revenue,XINV,NULL
4150,NULL,628-03,Expense,CADJ,NULL
4150,NULL,628-03,Expense,CLH,NULL
4150,NULL,628-03,Expense,IV,NULL
4150,NULL,628-03,Expense,JOE,NULL
4150,NULL,628-03,Expense,JOV,NULL
4150,NULL,628-03,Expense,OUPA,NULL
4150,NULL,628-03,Expense,RCR,NULL
4150,NULL,628-03,Expense,RDCS,NULL
4150,NULL,628-03,Expense,RIN,NULL
4150,NULL,628-03,Expense,RRD,NULL
4150,NULL,628-03,Expense,XOIP,NULL
4150,NULL,628-03,Expense,XOIR,NULL
4150,NULL,628-03,Expense,XRCR,NULL
4150,NULL,628-03,Expense,XRIN,NULL
4150,NULL,628-03,Expense,YEND,NULL
4150,NULL,704-03,Revenue,ICR,NULL
4150,NULL,704-03,Revenue,INV,NULL
4150,NULL,704-03,Revenue,XICR,NULL
4150,NULL,704-03,Revenue,XINV,NULL
4151,NULL,628-50,Expense,CADJ,NULL
4151,NULL,628-50,Expense,CLH,NULL
4151,NULL,628-50,Expense,IV,NULL
4151,NULL,628-50,Expense,JOE,NULL
4151,NULL,628-50,Expense,JOV,NULL
4151,NULL,628-50,Expense,OUPA,NULL
4151,NULL,628-50,Expense,RCR,NULL
4151,NULL,628-50,Expense,RDCS,NULL
4151,NULL,628-50,Expense,RIN,NULL
4151,NULL,628-50,Expense,RRD,NULL
4151,NULL,628-50,Expense,XOIP,NULL
4151,NULL,628-50,Expense,XOIR,NULL
4151,NULL,628-50,Expense,XRCR,NULL
4151,NULL,628-50,Expense,XRIN,NULL
4151,NULL,628-50,Expense,YEND,NULL
4151,NULL,704-50,Revenue,ICR,NULL
4151,NULL,704-50,Revenue,INV,NULL
4151,NULL,704-50,Revenue,XICR,NULL
4151,NULL,704-50,Revenue,XINV,NULL
4152,NULL,628-50,Expense,CADJ,NULL
4152,NULL,628-50,Expense,CLH,NULL
4152,NULL,628-50,Expense,IV,NULL
4152,NULL,628-50,Expense,JOV,NULL
4152,NULL,628-50,Expense,OUPA,NULL
4152,NULL,628-50,Expense,RCR,NULL
4152,NULL,628-50,Expense,RDCS,NULL
4152,NULL,628-50,Expense,RIN,NULL
4152,NULL,628-50,Expense,XOIP,NULL
4152,NULL,628-50,Expense,XOIR,NULL
4152,NULL,628-50,Expense,XRCR,NULL
4152,NULL,628-50,Expense,XRIN,NULL
4152,NULL,704-50,Revenue,ICR,NULL
4152,NULL,704-50,Revenue,INV,NULL
4152,NULL,704-50,Revenue,XICR,NULL
4152,NULL,704-50,Revenue,XINV,NULL
4153,NULL,628-50,Expense,CADJ,NULL
4153,NULL,628-50,Expense,CLH,NULL
4153,NULL,628-50,Expense,IV,NULL
4153,NULL,628-50,Expense,JOV,NULL
4153,NULL,628-50,Expense,OUPA,NULL
4153,NULL,628-50,Expense,RCR,NULL
4153,NULL,628-50,Expense,RDCS,NULL
4153,NULL,628-50,Expense,RIN,NULL
4153,NULL,628-50,Expense,XOIP,NULL
4153,NULL,628-50,Expense,XOIR,NULL
4153,NULL,628-50,Expense,XRCR,NULL
4153,NULL,628-50,Expense,XRIN,NULL
4153,NULL,704-50,Revenue,ICR,NULL
4153,NULL,704-50,Revenue,INV,NULL
4153,NULL,704-50,Revenue,XICR,NULL
4153,NULL,704-50,Revenue,XINV,NULL
4154,NULL,628-50,Expense,CADJ,NULL
4154,NULL,628-50,Expense,CLH,NULL
4154,NULL,628-50,Expense,IV,NULL
4154,NULL,628-50,Expense,JOV,NULL
4154,NULL,628-50,Expense,OUPA,NULL
4154,NULL,628-50,Expense,RCR,NULL
4154,NULL,628-50,Expense,RDCS,NULL
4154,NULL,628-50,Expense,RIN,NULL
4154,NULL,628-50,Expense,XOIP,NULL
4154,NULL,628-50,Expense,XOIR,NULL
4154,NULL,628-50,Expense,XRCR,NULL
4154,NULL,628-50,Expense,XRIN,NULL
4154,NULL,704-50,Revenue,ICR,NULL
4154,NULL,704-50,Revenue,INV,NULL
4154,NULL,704-50,Revenue,XICR,NULL
4154,NULL,704-50,Revenue,XINV,NULL
4155,NULL,628-50,Expense,CADJ,NULL
4155,NULL,628-50,Expense,CLH,NULL
4155,NULL,628-50,Expense,IV,NULL
4155,NULL,628-50,Expense,JOV,NULL
4155,NULL,628-50,Expense,OUPA,NULL
4155,NULL,628-50,Expense,RCR,NULL
4155,NULL,628-50,Expense,RDCS,NULL
4155,NULL,628-50,Expense,RIN,NULL
4155,NULL,628-50,Expense,XOIP,NULL
4155,NULL,628-50,Expense,XOIR,NULL
4155,NULL,628-50,Expense,XRCR,NULL
4155,NULL,628-50,Expense,XRIN,NULL
4155,NULL,704-50,Revenue,ICR,NULL
4155,NULL,704-50,Revenue,INV,NULL
4155,NULL,704-50,Revenue,XICR,NULL
4155,NULL,704-50,Revenue,XINV,NULL
4156,NULL,628-50,Expense,RCR,NULL
4156,NULL,628-50,Expense,RIN,NULL
4156,NULL,628-50,Expense,XRCR,NULL
4156,NULL,628-50,Expense,XRIN,NULL
4156,NULL,704-50,Revenue,ICR,NULL
4156,NULL,704-50,Revenue,INV,NULL
4156,NULL,704-50,Revenue,XICR,NULL
4156,NULL,704-50,Revenue,XINV,NULL
4157,NULL,628-50,Expense,CADJ,NULL
4157,NULL,628-50,Expense,CLH,NULL
4157,NULL,628-50,Expense,IV,NULL
4157,NULL,628-50,Expense,JOE,NULL
4157,NULL,628-50,Expense,JOV,NULL
4157,NULL,628-50,Expense,OUPA,NULL
4157,NULL,628-50,Expense,RCR,NULL
4157,NULL,628-50,Expense,RDCS,NULL
4157,NULL,628-50,Expense,RIN,NULL
4157,NULL,628-50,Expense,RRD,NULL
4157,NULL,628-50,Expense,XOIP,NULL
4157,NULL,628-50,Expense,XOIR,NULL
4157,NULL,628-50,Expense,XRCR,NULL
4157,NULL,628-50,Expense,XRIN,NULL
4157,NULL,628-50,Expense,YEND,NULL
4157,NULL,704-50,Revenue,ICR,NULL
4157,NULL,704-50,Revenue,INV,NULL
4157,NULL,704-50,Revenue,XICR,NULL
4157,NULL,704-50,Revenue,XINV,NULL
4158,NULL,628-50,Expense,RCR,NULL
4158,NULL,628-50,Expense,RIN,NULL
4158,NULL,628-50,Expense,XRCR,NULL
4158,NULL,628-50,Expense,XRIN,NULL
4158,NULL,704-50,Revenue,ICR,NULL
4158,NULL,704-50,Revenue,INV,NULL
4158,NULL,704-50,Revenue,XICR,NULL
4158,NULL,704-50,Revenue,XINV,NULL
4159,NULL,628-50,Expense,CADJ,NULL
4159,NULL,628-50,Expense,CLH,NULL
4159,NULL,628-50,Expense,IV,NULL
4159,NULL,628-50,Expense,JOE,NULL
4159,NULL,628-50,Expense,JOV,NULL
4159,NULL,628-50,Expense,OUPA,NULL
4159,NULL,628-50,Expense,RCR,NULL
4159,NULL,628-50,Expense,RDCS,NULL
4159,NULL,628-50,Expense,RIN,NULL
4159,NULL,628-50,Expense,RRD,NULL
4159,NULL,628-50,Expense,XOIP,NULL
4159,NULL,628-50,Expense,XOIR,NULL
4159,NULL,628-50,Expense,XRCR,NULL
4159,NULL,628-50,Expense,XRIN,NULL
4159,NULL,628-50,Expense,YEND,NULL
4159,NULL,704-50,Revenue,ICR,NULL
4159,NULL,704-50,Revenue,INV,NULL
4159,NULL,704-50,Revenue,XICR,NULL
4159,NULL,704-50,Revenue,XINV,NULL
4162,NULL,628-03,Expense,CADJ,NULL
4162,NULL,628-03,Expense,CLH,NULL
4162,NULL,628-03,Expense,IV,NULL
4162,NULL,628-03,Expense,JOE,NULL
4162,NULL,628-03,Expense,JOV,NULL
4162,NULL,628-03,Expense,OUPA,NULL
4162,NULL,628-03,Expense,RCR,NULL
4162,NULL,628-03,Expense,RDCS,NULL
4162,NULL,628-03,Expense,RIN,NULL
4162,NULL,628-03,Expense,RRD,NULL
4162,NULL,628-03,Expense,XOIP,NULL
4162,NULL,628-03,Expense,XOIR,NULL
4162,NULL,628-03,Expense,XRCR,NULL
4162,NULL,628-03,Expense,XRIN,NULL
4162,NULL,628-03,Expense,YEND,NULL
4162,NULL,704-03,Revenue,ICR,NULL
4162,NULL,704-03,Revenue,INV,NULL
4162,NULL,704-03,Revenue,XICR,NULL
4162,NULL,704-03,Revenue,XINV,NULL
4163,NULL,628-03,Expense,CADJ,NULL
4163,NULL,628-03,Expense,CLH,NULL
4163,NULL,628-03,Expense,IV,NULL
4163,NULL,628-03,Expense,JOE,NULL
4163,NULL,628-03,Expense,JOV,NULL
4163,NULL,628-03,Expense,OUPA,NULL
4163,NULL,628-03,Expense,RCR,NULL
4163,NULL,628-03,Expense,RDCS,NULL
4163,NULL,628-03,Expense,RIN,NULL
4163,NULL,628-03,Expense,RRD,NULL
4163,NULL,628-03,Expense,XOIP,NULL
4163,NULL,628-03,Expense,XOIR,NULL
4163,NULL,628-03,Expense,XRCR,NULL
4163,NULL,628-03,Expense,XRIN,NULL
4163,NULL,628-03,Expense,YEND,NULL
4163,NULL,704-03,Revenue,ICR,NULL
4163,NULL,704-03,Revenue,INV,NULL
4163,NULL,704-03,Revenue,XICR,NULL
4163,NULL,704-03,Revenue,XINV,NULL
4164,NULL,628-03,Expense,CADJ,NULL
4164,NULL,628-03,Expense,CLH,NULL
4164,NULL,628-03,Expense,IV,NULL
4164,NULL,628-03,Expense,JOE,NULL
4164,NULL,628-03,Expense,JOV,NULL
4164,NULL,628-03,Expense,OUPA,NULL
4164,NULL,628-03,Expense,RCR,NULL
4164,NULL,628-03,Expense,RDCS,NULL
4164,NULL,628-03,Expense,RIN,NULL
4164,NULL,628-03,Expense,RRD,NULL
4164,NULL,628-03,Expense,XOIP,NULL
4164,NULL,628-03,Expense,XOIR,NULL
4164,NULL,628-03,Expense,XRCR,NULL
4164,NULL,628-03,Expense,XRIN,NULL
4164,NULL,628-03,Expense,YEND,NULL
4164,NULL,704-03,Revenue,ICR,NULL
4164,NULL,704-03,Revenue,INV,NULL
4164,NULL,704-03,Revenue,XICR,NULL
4164,NULL,704-03,Revenue,XINV,NULL
4165,NULL,628-03,Expense,CADJ,NULL
4165,NULL,628-03,Expense,CLH,NULL
4165,NULL,628-03,Expense,IV,NULL
4165,NULL,628-03,Expense,JOV,NULL
4165,NULL,628-03,Expense,OUPA,NULL
4165,NULL,628-03,Expense,RCR,NULL
4165,NULL,628-03,Expense,RDCS,NULL
4165,NULL,628-03,Expense,RIN,NULL
4165,NULL,628-03,Expense,XOIP,NULL
4165,NULL,628-03,Expense,XOIR,NULL
4165,NULL,628-03,Expense,XRCR,NULL
4165,NULL,628-03,Expense,XRIN,NULL
4165,NULL,704-03,Revenue,ICR,NULL
4165,NULL,704-03,Revenue,INV,NULL
4165,NULL,704-03,Revenue,JOE,NULL
4165,NULL,704-03,Revenue,RRD,NULL
4165,NULL,704-03,Revenue,XICR,NULL
4165,NULL,704-03,Revenue,XINV,NULL
4165,NULL,704-03,Revenue,YEND,NULL
4166,NULL,628-03,Expense,CADJ,NULL
4166,NULL,628-03,Expense,CLH,NULL
4166,NULL,628-03,Expense,IV,NULL
4166,NULL,628-03,Expense,JOV,NULL
4166,NULL,628-03,Expense,OUPA,NULL
4166,NULL,628-03,Expense,RCR,NULL
4166,NULL,628-03,Expense,RDCS,NULL
4166,NULL,628-03,Expense,RIN,NULL
4166,NULL,628-03,Expense,XOIP,NULL
4166,NULL,628-03,Expense,XOIR,NULL
4166,NULL,628-03,Expense,XRCR,NULL
4166,NULL,628-03,Expense,XRIN,NULL
4166,NULL,704-03,Revenue,ICR,NULL
4166,NULL,704-03,Revenue,INV,NULL
4166,NULL,704-03,Revenue,XICR,NULL
4166,NULL,704-03,Revenue,XINV,NULL
4167,NULL,628-03,Expense,RCR,NULL
4167,NULL,628-03,Expense,RIN,NULL
4167,NULL,628-03,Expense,XRCR,NULL
4167,NULL,628-03,Expense,XRIN,NULL
4167,NULL,704-03,Revenue,ICR,NULL
4167,NULL,704-03,Revenue,INV,NULL
4167,NULL,704-03,Revenue,XICR,NULL
4167,NULL,704-03,Revenue,XINV,NULL
4168,NULL,628-03,Expense,CADJ,NULL
4168,NULL,628-03,Expense,CLH,NULL
4168,NULL,628-03,Expense,IV,NULL
4168,NULL,628-03,Expense,JOV,NULL
4168,NULL,628-03,Expense,OUPA,NULL
4168,NULL,628-03,Expense,RCR,NULL
4168,NULL,628-03,Expense,RDCS,NULL
4168,NULL,628-03,Expense,RIN,NULL
4168,NULL,628-03,Expense,XOIP,NULL
4168,NULL,628-03,Expense,XOIR,NULL
4168,NULL,628-03,Expense,XRCR,NULL
4168,NULL,628-03,Expense,XRIN,NULL
4168,NULL,704-03,Revenue,ICR,NULL
4168,NULL,704-03,Revenue,INV,NULL
4168,NULL,704-03,Revenue,XICR,NULL
4168,NULL,704-03,Revenue,XINV,NULL
4169,NULL,628-03,Expense,CADJ,NULL
4169,NULL,628-03,Expense,CLH,NULL
4169,NULL,628-03,Expense,IV,NULL
4169,NULL,628-03,Expense,JOE,NULL
4169,NULL,628-03,Expense,JOV,NULL
4169,NULL,628-03,Expense,OUPA,NULL
4169,NULL,628-03,Expense,RCR,NULL
4169,NULL,628-03,Expense,RDCS,NULL
4169,NULL,628-03,Expense,RIN,NULL
4169,NULL,628-03,Expense,RRD,NULL
4169,NULL,628-03,Expense,XOIP,NULL
4169,NULL,628-03,Expense,XOIR,NULL
4169,NULL,628-03,Expense,XRCR,NULL
4169,NULL,628-03,Expense,XRIN,NULL
4169,NULL,628-03,Expense,YEND,NULL
4169,NULL,704-03,Revenue,ICR,NULL
4169,NULL,704-03,Revenue,INV,NULL
4169,NULL,704-03,Revenue,XICR,NULL
4169,NULL,704-03,Revenue,XINV,NULL
4181,NULL,628-02,Expense,CADJ,NULL
4181,NULL,628-02,Expense,CLH,NULL
4181,NULL,628-02,Expense,IV,NULL
4181,NULL,628-02,Expense,JOE,NULL
4181,NULL,628-02,Expense,JOV,NULL
4181,NULL,628-02,Expense,OUPA,NULL
4181,NULL,628-02,Expense,RDCS,NULL
4181,NULL,628-02,Expense,RRD,NULL
4181,NULL,628-02,Expense,XOIP,NULL
4181,NULL,628-02,Expense,XOIR,NULL
4181,NULL,628-02,Expense,YEND,NULL
4181,NULL,704-02,Revenue,ICR,NULL
4181,NULL,704-02,Revenue,INV,NULL
4181,NULL,704-02,Revenue,XICR,NULL
4181,NULL,704-02,Revenue,XINV,NULL
4190,NULL,628-520,Expense,CADJ,NULL
4190,NULL,628-520,Expense,CLH,NULL
4190,NULL,628-520,Expense,IV,NULL
4190,NULL,628-520,Expense,JOV,NULL
4190,NULL,628-520,Expense,OUPA,NULL
4190,NULL,628-520,Expense,RDCS,NULL
4190,NULL,628-520,Expense,XOIP,NULL
4190,NULL,628-520,Expense,XOIR,NULL
4190,NULL,704-520,Revenue,ICR,NULL
4190,NULL,704-520,Revenue,INV,NULL
4190,NULL,704-520,Revenue,XICR,NULL
4190,NULL,704-520,Revenue,XINV,NULL
4191,NULL,628-520,Expense,CADJ,NULL
4191,NULL,628-520,Expense,CLH,NULL
4191,NULL,628-520,Expense,IV,NULL
4191,NULL,628-520,Expense,JOV,NULL
4191,NULL,628-520,Expense,OUPA,NULL
4191,NULL,628-520,Expense,RDCS,NULL
4191,NULL,628-520,Expense,XOIP,NULL
4191,NULL,628-520,Expense,XOIR,NULL
4191,NULL,704-520,Revenue,ICR,NULL
4191,NULL,704-520,Revenue,INV,NULL
4191,NULL,704-520,Revenue,XICR,NULL
4191,NULL,704-520,Revenue,XINV,NULL
4192,NULL,628-520,Expense,CADJ,NULL
4192,NULL,628-520,Expense,CLH,NULL
4192,NULL,628-520,Expense,IV,NULL
4192,NULL,628-520,Expense,JOV,NULL
4192,NULL,628-520,Expense,OUPA,NULL
4192,NULL,628-520,Expense,RDCS,NULL
4192,NULL,628-520,Expense,XOIP,NULL
4192,NULL,628-520,Expense,XOIR,NULL
4192,NULL,704-520,Revenue,ICR,NULL
4192,NULL,704-520,Revenue,INV,NULL
4192,NULL,704-520,Revenue,XICR,NULL
4192,NULL,704-520,Revenue,XINV,NULL
4193,NULL,628-520,Expense,CADJ,NULL
4193,NULL,628-520,Expense,CLH,NULL
4193,NULL,628-520,Expense,IV,NULL
4193,NULL,628-520,Expense,JOV,NULL
4193,NULL,628-520,Expense,OUPA,NULL
4193,NULL,628-520,Expense,RDCS,NULL
4193,NULL,628-520,Expense,XOIP,NULL
4193,NULL,628-520,Expense,XOIR,NULL
4193,NULL,704-520,Revenue,ICR,NULL
4193,NULL,704-520,Revenue,INV,NULL
4193,NULL,704-520,Revenue,XICR,NULL
4193,NULL,704-520,Revenue,XINV,NULL
4194,NULL,628-520,Expense,CADJ,NULL
4194,NULL,628-520,Expense,CLH,NULL
4194,NULL,628-520,Expense,IV,NULL
4194,NULL,628-520,Expense,JOV,NULL
4194,NULL,628-520,Expense,OUPA,NULL
4194,NULL,628-520,Expense,RDCS,NULL
4194,NULL,628-520,Expense,XOIP,NULL
4194,NULL,628-520,Expense,XOIR,NULL
4194,NULL,704-520,Revenue,ICR,NULL
4194,NULL,704-520,Revenue,INV,NULL
4194,NULL,704-520,Revenue,XICR,NULL
4194,NULL,704-520,Revenue,XINV,NULL
4195,NULL,628-520,Expense,CADJ,NULL
4195,NULL,628-520,Expense,CLH,NULL
4195,NULL,628-520,Expense,IV,NULL
4195,NULL,628-520,Expense,JOV,NULL
4195,NULL,628-520,Expense,OUPA,NULL
4195,NULL,628-520,Expense,RDCS,NULL
4195,NULL,628-520,Expense,XOIP,NULL
4195,NULL,628-520,Expense,XOIR,NULL
4195,NULL,704-520,Revenue,ICR,NULL
4195,NULL,704-520,Revenue,INV,NULL
4195,NULL,704-520,Revenue,XICR,NULL
4195,NULL,704-520,Revenue,XINV,NULL
4196,NULL,628-520,Expense,CADJ,NULL
4196,NULL,628-520,Expense,CLH,NULL
4196,NULL,628-520,Expense,IV,NULL
4196,NULL,628-520,Expense,JOV,NULL
4196,NULL,628-520,Expense,OUPA,NULL
4196,NULL,628-520,Expense,RDCS,NULL
4196,NULL,628-520,Expense,XOIP,NULL
4196,NULL,628-520,Expense,XOIR,NULL
4196,NULL,704-520,Revenue,ICR,NULL
4196,NULL,704-520,Revenue,INV,NULL
4196,NULL,704-520,Revenue,XICR,NULL
4196,NULL,704-520,Revenue,XINV,NULL
4197,NULL,628-520,Expense,CADJ,NULL
4197,NULL,628-520,Expense,CLH,NULL
4197,NULL,628-520,Expense,IV,NULL
